ITSN1_N,BDNF_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,SYP_N,CaNA_N
-0.5770100515539781,-0.9957408564097656,1.6948097796784918,-1.353917176968915,-1.5929062563873,1.4262940604481038,-1.4164913885438055,0.22305732839712092,-0.916506302607856,-1.0277530758800726,-1.1224610254968106,-1.1533982616785434,0.018508501060245063,0.05303054010199364,0.7404376474119709,0.33353235798116126,-0.7837837168702781,-0.09142350521901267,-1.2584552417865245,-0.9008197077342098,-1.6931757098007185,0.4467985398221192,1.1593805989843868,0.17416943586677877,-1.285629434505373,-1.1657695541253985,-0.15111367154239969,-1.659378327638682,-0.903653573183735,1.0847697350739254,-0.06424158815986485,-0.6521814984432475,-0.7725195178152826,-0.10457846154188054,-0.5759870339697944,-0.8404239976067746,-0.4417529225766258,-1.1524879312907466,-1.1202559530535425,-0.8173815023352571,-0.943456222696632,-1.5600949820204633,0.03554645208493098,-1.8840045231339213,0.40046881807885715,-1.1950524195267436,-1.1490938778406483,0.40763654682773937,-2.683617544248623,-1.9600868279789192,-1.6586655837958482,-1.7605974692998194,-1.5391204326282333,-1.7666285741608962,-2.217550646344112,-1.4590207047773642,-2.1261660803233715,-0.5975044796832443,-1.2314395281238182,0.5635390959734576,0.9598029173197437,-1.8235953971534786,0.29520894682785365,-0.19929313839639265,-1.5885038029563634,-1.9823543816404874,-0.6031578971050282,0.23970675065811034
-0.5752341995690449,-1.0040998751765442,1.6823567902095236,-1.3212077464630179,-1.5665128668767303,1.412803892844278,-1.414164531303404,0.2604506038171613,-0.9061088263513222,-1.0025049793831968,-1.127083963327039,-1.1563900894650327,0.06522359360932935,0.05586615590087206,0.7454815992894132,0.3146186352577429,-0.7881650045044096,-0.08414467608770636,-1.2585545629478538,-0.8396275475929758,-1.6398669760432432,0.4211312251634446,1.1710689397604328,0.24991644077379804,-1.249333185929684,-1.1261818422373928,-0.1383886167186737,-1.66582263035982,-0.870568483234384,1.081160696621445,-0.019785083310076355,-0.6058434488101333,-0.7665356636080406,-0.09694894895328375,-0.5498319343051552,-0.8457396210729256,-0.3902308632339405,-1.1288906475584577,-1.0552671647177216,-0.7972089954503573,-0.9989257337240892,-1.5513064052586365,-0.007953445965570844,-1.8931535748340826,0.42414736226905214,-1.1878594249240921,-1.1314741306844205,0.45446990384576796,-2.648786830073253,-1.9338206020169642,-1.6787623478108553,-1.76468278567269,-1.4711765867254967,-1.7590909750554098,-2.23281900318411,-1.4711765867254967,-2.1087539183666517,-0.546972991952488,-1.20133565133927,0.5612263057836259,0.9699577770846711,-1.7731295763750032,0.30695973035799323,-0.20339505661062343,-1.5135241330144988,-1.9567715157256156,-0.5603362203845706,0.26205029364534893
-0.5769536172234535,-1.0262517385817151,1.718633261191318,-1.335572984846331,-1.5800012390091998,1.4129513235989073,-1.4217941603475193,0.24988401762007909,-0.9836921231164493,-1.0014326582850248,-1.1093905772937378,-1.1330758968886718,0.01967369349437819,0.05221482474798787,0.7345864803480918,0.3296697679186068,-0.766375915663563,-0.0804835330727769,-1.2688290185892914,-0.8924212286771026,-1.6699821334202687,0.40155046119982046,1.1601893822294798,0.23202339098024588,-1.2924926748837309,-1.1729181957942811,-0.14329877861312293,-1.6837438195602719,-0.9139350187464018,1.0869666965579043,-0.05599875932277,-0.6624621544941719,-0.7809385285569844,-0.07986405063365586,-0.6056118320340464,-0.8220336563895817,-0.4005458375842525,-1.1295313637313764,-1.076558808208286,-0.7935015081144121,-0.9798767814235044,-1.5405775050534647,-0.05706959566675231,-1.891545995137058,0.4106175116506025,-1.1483048701435847,-1.136597177207298,0.49109801561180483,-2.6533850286403857,-2.00054266824302,-1.6745328923661529,-1.7650201155687633,-1.4857297009091184,-1.7706067243391759,-2.2124394811872055,-1.4867836272687949,-2.099266418343531,-0.6188121696100529,-1.1994531135335111,0.5309040289143155,0.9509835144041298,-1.7923159300236495,0.3356658351383463,-0.21457746769328634,-1.5513924490833695,-1.9495725755591735,-0.5821599915599458,0.22067686995563301
-0.6668039310206068,-1.0822229092924915,1.6078750429896358,-1.3399889728794456,-1.5653888792087134,1.315233800579369,-1.4268742682789892,0.2521009960775561,-1.0881353133481697,-1.0239337783022708,-1.1689420169214275,-1.1619530538018763,-0.00948739130621773,-0.0919926451130738,0.6181308603676433,0.27814885059905775,-0.8177173140454943,-0.14388337050420266,-1.246066718504272,-0.8814060668627932,-1.6591364265284405,0.24899145337380602,1.0298398914463496,0.16254616717682588,-1.2807522735472423,-1.2125440258543507,-0.2084079135746874,-1.6346300154990718,-0.9722108477216247,0.9906321458924903,-0.17044394612041003,-0.6962389351112002,-0.8853595101806825,-0.18083365067547139,-0.5190916400070602,-0.9340616483931518,-0.44189328366658226,-1.232273394847929,-1.1949944076940509,-0.9094141225419797,-0.9612295953320934,-1.6471662752962222,-0.0158899431179692,-1.8633336780728562,0.37121301706970444,-1.2027980812500159,-1.2333000067221285,0.3157535529163086,-2.7077391144946668,-1.9218298819589619,-1.6716973473295305,-1.8201615054814293,-1.5820221183874406,-1.7923819389221234,-2.187317378106276,-1.478125843813262,-2.1671886044926576,-0.6029603207568689,-1.2747303533694088,0.5352905479983109,0.9272653447040617,-1.8761155506373022,0.2649457748849553,-0.21508648928671237,-1.5719818755988932,-2.0053039345366632,-0.6416050066454737,0.3204317473720814
-0.6905176767373071,-1.1049514527795719,1.5945835279185658,-1.2581310443679241,-1.609789034070088,1.2891306127682838,-1.4737366818615327,0.19317462444705727,-1.0980858352690215,-0.9937258200528301,-1.1877802344724513,-1.2152111924354656,-0.03246806822488707,-0.12114571337512432,0.605992177074706,0.23205579899097614,-0.8442599425359861,-0.14724113166272096,-1.2718128512847946,-0.908771241735625,-1.5410888621555523,0.22912876334467916,0.9857539156802607,0.12739093516936012,-1.3338081671200848,-1.2152111924354656,-0.22459273086784065,-1.6741519796456488,-0.925017481932711,0.9196902481652085,-0.20479441241874052,-0.7374712920058034,-0.8524600713670663,-0.22503229136125985,-0.5969916181921762,-0.9861679183595254,-0.5297860571070805,-1.2612241495426948,-1.1877802344724513,-0.9483055920582762,-1.0363472821950328,-1.6629606217001707,-0.06678390198610476,-1.8878749257806848,0.3435238305892401,-1.2730393928156332,-1.2443362408055576,0.35219640564057597,-2.676059663751797,-1.897464044067454,-1.6866466616473414,-1.8302621741309644,-1.5396885351698162,-1.79734781096341,-2.1631372869110477,-1.5009862029427123,-2.1471084497877615,-0.5876628335695351,-1.2587665057152986,0.5206226765360399,0.9298210737644645,-1.8187457329261945,0.27412307099962674,-0.24215701580628352,-1.5449961475397636,-2.0079612256497854,-0.6646610232993045,0.29177584900224146
-0.6806848509834296,-1.087212092546054,1.5851026347370105,-1.232194866602578,-1.5771798922834097,1.2993644112695268,-1.4291188384378546,0.2654463553267026,-1.086149959091594,-1.026399954816185,-1.1743200841647203,-1.1245642022702635,-0.023014515932487656,-0.07474207869524833,0.6527505705508686,0.2803099273446823,-0.8068628994747935,-0.1057188743050613,-1.2482942864442426,-0.8520265671188545,-1.6151871174871848,0.24490434172561357,1.0201309238253478,0.16113854345318732,-1.3061138561716041,-1.1795511325017398,-0.2090459708156112,-1.565968047419106,-0.962955782073671,0.9450386944060523,-0.15615316112196037,-0.7326115637183512,-0.8353664575101296,-0.16625638273015197,-0.6116448002654802,-0.9531494940311352,-0.4585325907003967,-1.2266818369291643,-1.172003928064799,-0.9388470588234651,-1.0558287654437615,-1.644551501779049,-0.09717223244882044,-1.869985082318365,0.3736471215437464,-1.2452048238671847,-1.230867660325202,0.3807742276662927,-2.7072191215445156,-1.9879367093987674,-1.6773772069853419,-1.8459999211685636,-1.5432897967641097,-1.8009472559718964,-2.22099265446624,-1.5659174229286656,-2.155197741568767,-0.6069675778986919,-1.2745109512791275,0.5171865596495259,0.9350698532138244,-1.8180850894999725,0.30634389265728285,-0.22244227976259312,-1.5839902045121728,-1.9788732029819454,-0.6283618598798868,0.2758160642624221
-0.7022547125079065,-1.1379055335717547,1.467556772344845,-1.3120568810669644,-1.5366745814051934,1.2629428127537226,-1.413869636292555,0.2520948230270319,-1.1141448060741401,-1.0218527372741206,-1.161520226329778,-1.1210748413914275,-0.07578313106466299,-0.15804917258472342,0.5893468455204686,0.23378482756803393,-0.8252549013719944,-0.217380498400833,-1.1629695014430355,-0.8372248588405709,-1.6270444060980416,0.1558329833893312,0.9369285213057235,0.12190468021989916,-1.3003412662466263,-1.092286013809827,-0.22529909157277828,-1.5830440745776544,-0.9501766517754615,0.8589189732072289,-0.24508468335756822,-0.6904310186696849,-0.8504002812552076,-0.18359162859379632,-0.5048747951212332,-0.9793193641345187,-0.5636470219517697,-1.240597916700633,-1.1746399499387827,-0.9578259989419707,-1.0643028429924977,-1.7286754929281156,-0.08026883148759917,-1.8674190309360719,0.2985721722273385,-1.209154164418583,-1.2804688363955408,0.30354397690675394,-2.7197462388654015,-1.8640801288076811,-1.7199797893014568,-1.8081725011388887,-1.6126731150631266,-1.8312903101459805,-2.2267252412778276,-1.550486675828403,-2.194901696314511,-0.5866245504188057,-1.2390333618722742,0.5208527033570673,0.9329979313121447,-1.8081725011388887,0.3131306855432097,-0.18589382134007332,-1.5151853735529903,-2.0374419470428498,-0.707985406553117,0.31076628298847575
-0.8254905819826814,-1.2263389863223981,1.455628544120107,-1.2409912636878717,-1.573192192302802,1.1807699072631734,-1.4208067406922635,0.1937417664167969,-1.162937475763006,-1.1175661190143622,-1.2336382890911917,-1.1857206496332606,-0.16401353881120195,-0.25583559120977356,0.5139357814076773,0.17008570565293213,-0.869809509832633,-0.2190448574475435,-1.2176495764449329,-0.8826203428311632,-1.6817585720137265,0.050140507283750156,0.8737960496080908,0.07617842941989718,-1.344303856613424,-1.2686772841227727,-0.2888918212361879,-1.674901405226086,-1.1162623384225812,0.7918072527496853,-0.30728843108991377,-0.7783950755801574,-0.8935097428333373,-0.27194705044755196,-0.6083072796856379,-1.051927421940087,-0.5608433390681131,-1.2855101222620293,-1.213333024828471,-1.0265943417391499,-1.1473597821479484,-1.6997462931175835,-0.08874154231737887,-1.818420677632285,0.3264493397851976,-1.1695793486548651,-1.2489930575478725,0.32447407641751436,-2.7097447861006785,-1.5639900083509217,-1.6571866802949506,-1.7914990171486427,-1.5790373141168756,-1.789937739585588,-2.230730986746062,-1.5436628545607916,-2.1764724010044514,-0.5709456842490732,-1.2093706934180288,0.5225050042973945,0.9371194478553572,-1.8009182390083667,0.3457138135387839,-0.19211144171925904,-1.4645586727441846,-2.002027166278178,-0.7259804182586816,0.33188464469467505
-0.7747658205293849,-0.8741382939863062,1.4513930377629438,-1.3289212389980816,-1.6250192687444511,1.1915054583402092,-1.4485307619044727,0.21343369001792004,-1.118346204864951,-1.0733803766477725,-1.2345700110228195,-1.1702621410905159,-0.11285638965615478,-0.22680064910187864,0.5360575357863279,0.17722664390631557,-0.8695169754796264,-0.17765135398772547,-1.2316223303625065,-0.8588162359100914,-1.63048675313173,0.06565181557028615,0.8678526635517047,0.0980977871777074,-1.341161295036837,-1.2479431664249367,-0.2833253899235989,-1.6515401636333138,-1.074637447760553,0.7909529261208238,-0.3093158794946702,-0.7572134057801274,-0.903383198649333,-0.2195532678520139,-0.6062073821319995,-1.0430656523773565,-0.5202464254944558,-1.2592257241849665,-1.1813965662624468,-1.006567435152818,-1.0872958438489406,-1.7343847664469125,-0.137078977296923,-1.822733941397577,0.3572069245119719,-1.196859937513283,-1.2712983915041558,0.38293325710683535,-2.709348899045435,-1.8746615475081387,-1.7068268248066694,-1.8060071470643126,-1.5453456299086705,-1.83974528777018,-2.1799827732094057,-1.5762504396520771,-2.190369473343423,-0.554599190378853,-1.24076514755758,0.5344762415707437,0.9251031831125456,-1.8307984979269563,0.25469755172638353,-0.21393880279393032,-1.5496152309093723,-2.02501235056013,-0.7052906995329085,0.29434380500614704
-0.8197375431074777,-1.1522650021919258,1.311085515342487,-1.2914365672630235,-1.5179795550185444,1.2062835652602701,-1.4331461064376578,0.30065723156905805,-1.1530527132367405,-1.0728281714978496,-1.2463161325710552,-1.1965378257396524,-0.17607246629594456,-0.2432447306226066,0.5328207534183909,0.19672806212391886,-0.8448961035821959,-0.2141665529063094,-1.1973612091699,-0.8191730502223068,-1.6295390942932586,0.10565897851335673,0.8611671208651132,0.07104714495494935,-1.3482224113888734,-1.2223833667941157,-0.265378753577711,-1.5538008324581165,-1.1220184143127925,0.7511344381750833,-0.15117005115092608,-0.7669490374178894,-0.911946944792223,-0.2582681868590141,-0.5013351461538713,-0.9978893768906378,-0.5279700955898374,-1.264649253318709,-1.2215391294109237,-0.9785102187182226,-1.1609641462978697,-1.768993167368821,-0.1246214681529602,-1.8485394744382868,0.341851770944771,-1.2745876190233523,-1.348090079743029,0.25795224272086914,-2.918532964509619,-1.9373119348703294,-1.7910824224759416,-1.8335978988935369,-1.6458180989058517,-1.7829933977491284,-2.280149865405477,-1.587830840598217,-2.0879435495392777,-0.5744991093769211,-1.2163529969703082,0.5062095000418251,0.9217616852790533,-1.692547172593882,0.31441269858832854,-0.16253884969618074,-1.517458090301504,-2.0321521907864923,-0.6657573579812743,0.34904346020129245
-0.7640841076418818,-1.1936203991999514,1.398493067432058,-1.1601342155048093,-1.3842822866999378,1.1943343584825814,-1.4379587432993681,0.3336268745580877,-1.1031543110525348,-1.016016485993946,-1.2386386169401398,-1.13632356711136,-0.1505067734255396,-0.22364720312549277,0.5292351835469769,0.20792255748790367,-0.8259595106290665,-0.1616899379121524,-1.153729071702355,-0.7959374310699197,-1.5826106724656621,0.11093407855911186,0.8619717163952669,0.09113595711893568,-1.3078797510012812,-1.2095269701882367,-0.24754510610976097,-1.5196819012345388,-1.064459005779389,0.7862348064109339,-0.14408901441293662,-0.730074452700753,-0.8451182966960883,-0.2344102061292548,-0.5389965013041156,-1.04637533152035,-0.5142723084319005,-1.2403777489455503,-1.2180015993187188,-1.0321402149237677,-1.0858541420355101,-1.707919299204211,-0.15941294629674324,-1.826056503924424,0.4024369672472852,-1.1953953990022101,-1.2723790657593559,0.3067948486200838,-2.8037027254997584,-1.7702569052903165,-1.820757073210804,-1.760256819618475,-1.5672135129435512,-1.8239333603759107,-2.2225292161764534,-1.5663935045050037,-2.0489344125433884,-0.5039464926712872,-1.1880693604781387,0.541930181779244,0.9311380327756773,-1.6790666681954678,0.35737639216639205,-0.15520663081398337,-1.465139769841962,-1.9661373066717387,-0.654374177229136,0.3554590760708819
-0.8027276365433283,-1.1439652167575534,1.400192869089865,-1.2444989676085672,-1.5233352144181886,1.1787121584001723,-1.458441642530727,0.3602849667581435,-1.1035787752708048,-0.992038735837454,-1.210683403448503,-1.169163399651303,-0.16937623303665694,-0.21500239315618555,0.49670609876861826,0.21293556990398735,-0.8364576454003765,-0.1859446595111104,-1.0129642390871079,-0.7722407896034432,-1.5818314224815744,0.08610269893341174,0.8414774941560543,0.08086171619447727,-1.2715158630138408,-1.1852409167336369,-0.25127904190701117,-1.5301767454685724,-1.1140893833835617,0.781520028077828,-0.18415628367644332,-0.7436976246133493,-0.855505840548623,-0.20948936297011958,-0.5187838852242539,-1.0392269775388454,-0.5284013543382609,-1.2618454567029245,-1.2308352199873256,-1.0267007191273152,-1.076321101583489,-1.7099906816264092,-0.18331639347991296,-1.8190441579470025,0.36505733750755687,-1.135456265378429,-1.3130929749339255,0.31915482420442304,-2.75239287030576,-1.814824739159051,-1.7555632772542682,-1.7888492540152776,-1.6168370688020441,-1.7437288219900267,-2.143328806131087,-1.571259559657381,-2.0485504002120427,-0.49068577882426895,-1.1691002390143994,0.5470218145824364,0.9463171354527635,-1.7128383336660584,0.36695960830216395,-0.14950408299841675,-1.476099408411388,-2.0353401737074113,-0.669931701320905,0.36362825504313895
-0.5663583744185575,-1.0982228035272956,1.469478573557534,-1.5054417876343087,-1.69351419738728,1.227534103661746,-1.538153592321998,0.26781321807263636,-0.8155180510044943,-1.1355139153822897,-1.2606501139150965,-1.2255429972462426,-0.06504940788465087,-0.11026365643070793,0.6291365899092148,0.2127796818697441,-0.9245705980556493,-0.21101123885388567,-1.1485328152064378,-0.9619207220325867,-1.7812962837686812,0.3559994786634186,1.0479179622318568,0.18446184391122614,-1.4256241570224786,-1.2574486471615802,-0.24593076012111803,-1.8246272078864059,-0.9663477670609015,0.9691229012659549,0.08330369410376907,-0.7311272671287391,-0.8744563939464459,-0.16586250596603416,-0.5859962939730632,-0.9660065290596781,-0.5335021333085999,-1.2389002751802272,-1.2224518042035122,-0.9632808036824286,-1.0506943762282082,-1.5953707160279256,0.14915249195668984,-1.8897442195094496,0.2870362502034795,-1.2351734274848032,-1.0377836951847215,0.39912418286637796,-2.3244410334956984,-1.9040055829671705,-1.621911160969328,-1.8291195941895393,-1.6286578120490396,-1.5659779188949323,-2.1722314703866052,-1.521756553682383,-2.049853372879202,-0.6010820657428384,-1.2369512063733157,0.42047765643550955,0.8984087854250465,-1.8388172031217873,0.25958497736313485,-0.13107843672511418,-1.487213098319708,-1.9779992634984382,-0.7050975911197035,0.1473712079089119
-0.542351083344278,-1.0923359779769437,1.5840411000982797,-1.4443436003328483,-1.6845252909727906,1.2273936368394343,-1.5179711910807694,0.3548648675384131,-0.7991777139628716,-1.0967386260706715,-1.242898850764385,-1.2024111743050665,0.01251347487438281,-0.06445814890083928,0.6548476774024118,0.267759545267897,-0.882378016344123,-0.19997137937398926,-1.0919366951070202,-0.9713631476276149,-1.7432563976943416,0.36328400013372203,1.0503578148409822,0.2355776481346441,-1.376297611542108,-1.183859405062929,-0.22515495032161342,-1.792697617151236,-0.9156211635850408,1.0122461398376503,0.0729590968062463,-0.7174179123045568,-0.808154434515379,-0.15127471272145088,-0.5943722680617575,-0.959054216638315,-0.5175460788548192,-1.1966320967015291,-1.18692756664,-0.9267267809943444,-1.056253630939757,-1.5783465618439525,0.1606613345861722,-1.8810115583755609,0.31244221520096427,-1.2228329744744053,-0.9973535665753789,0.4690771358082088,-2.290904714981406,-1.9149638913288323,-1.5918578119454296,-1.7842297051883849,-1.5900212664818816,-1.5758107902440792,-2.1446038733467434,-1.5357416114338927,-2.0226407295495354,-0.5954791263638914,-1.2361392105134654,0.43119815551862967,0.8977558782212575,-1.8251631166027957,0.29738193902059656,-0.1299138649180078,-1.479974500961494,-1.9838116675286495,-0.7467156359012957,0.08585702831882781
-0.5417091772864902,-1.0870103126310975,1.632586548144395,-1.4062508252883552,-1.6501715046119576,1.2119109788824074,-1.543499696326728,0.4166737703625404,-0.7854648912694511,-1.0791763521241786,-1.2539571557532212,-1.212540542800584,-0.018739672972347274,-0.06690174121040429,0.6801335498961473,0.2831298887175407,-0.8834837979072381,-0.17158507484053687,-1.1432207835662676,-0.9501419848148389,-1.7187698203075779,0.3597467361504663,1.0684578972652141,0.21191511975819893,-1.3821919276193146,-1.2063183028583058,-0.231432685206899,-1.790037043455361,-0.9317928461466424,0.9941501597104473,0.07311291417627117,-0.7261757272085346,-0.8221988802939904,-0.13328514980191797,-0.5876540650938623,-0.9460352025760214,-0.5102953310626902,-1.1545156118756883,-1.1787876138849638,-0.9068538991752342,-1.0598558140260836,-1.5808520347865447,0.09720484470177808,-1.8755078062732038,0.30309748483205273,-1.236910589539266,-1.0277274369051268,0.5426700234947945,-2.2819386355481797,-1.8837462795474826,-1.5651598458171005,-1.8554402463332385,-1.5483173430317676,-1.6092899733776223,-2.2079341850070904,-1.5455376308655788,-1.9632214334250944,-0.6104108448849147,-1.2479292791174688,0.40881305082169395,0.9000326363764827,-1.7864473714358802,0.33318020095600775,-0.1470006839113173,-1.4888805421388422,-1.9234537344050773,-0.7071521762880005,0.0402359370621264
-1.024140763250742,-1.5576674793953025,0.9806303787375487,-1.8416638401954055,-2.0825218971069925,0.7233369700948971,-1.9631325875034669,-0.17895465676840894,-1.239122203204715,-1.5244879098675912,-1.6532294523180866,-1.6296860748663204,-0.5038503261501053,-0.6305593351287353,0.13557088519494054,-0.19984615670989866,-1.2684759731995168,-0.6783040213159268,-1.5249751169878827,-1.3691549908719627,-2.1385295317198367,-0.1639735752173366,0.5181799967471945,-0.2687372704989163,-1.7991042260394023,-1.6587850229193426,-0.7170817815137411,-2.1566953379845772,-1.3949219923260492,0.4578395869717455,-0.39928001230979826,-1.1378711835903055,-1.2832910603113103,-0.6305593351287353,-0.9642460561194315,-1.4413401314576182,-0.9330277475630371,-1.6841742604361176,-1.6356562385837035,-1.4364217207367835,-1.482050075359944,-1.6686657442785016,0.08816442139502474,-1.8662026237029417,0.2830241313178193,-1.245047625943157,-1.0739409270352456,0.34647693021169357,-2.3389634957413126,-1.9228458214016368,-1.635329325924219,-1.7937946488017809,-1.6161405449732833,-1.5469527636483251,-2.1986778558340427,-1.5611503888530007,-2.0702861722693555,-0.5525731662653304,-1.2541677687653758,0.4182592798586978,0.9039974513888123,-1.7719169780205692,0.2502488981385694,-0.13951025560093228,-1.5064036539155534,-1.9551501103207127,-0.7249177402747746,0.17707984382158615
-0.5836993535513115,-1.1193032539396568,1.44379174834909,-1.436002377987265,-1.6043721302028517,1.1369672845681187,-1.5652141106269557,0.3088762604898073,-0.7973433831822214,-0.9975697321926117,-1.2689482920306046,-1.2128588249915124,-0.0670755938532001,-0.166265048034456,0.5583980462174205,0.21379461225274157,-0.9055361873587876,-0.22461908187420543,-1.0698681822787963,-0.9447893162453436,-1.6814309710564357,0.22235687236344925,0.9364016920230317,0.17205717446511717,-1.3604196962092023,-1.2730358889920605,-0.26757111230290426,-1.7784150868677986,-0.9359786864954973,0.8764512166463554,0.04234115489158436,-0.7637327826262529,-0.8086801293115942,-0.16607160572642155,-0.5810596687616352,-1.0055983213247621,-0.4771061187153462,-1.240227190713185,-1.1997223469983622,-0.9751659836372868,-1.1213122953169572,-1.6669934792464984,0.025985376610762643,-1.9032460710930235,0.276506063114032,-1.2326673052168573,-1.1207454990244123,0.36143697246143974,-2.346949197134265,-1.9090845557591476,-1.6358195116847583,-1.8077007103209506,-1.5809188690010496,-1.5688088021148068,-2.119781494067737,-1.5382616356455947,-2.0757838232952337,-0.5541821678227858,-1.2369769450022463,0.38913186529166105,0.8952808188537545,-1.7544692567542184,0.28001048392207556,-0.14024904273928127,-1.5003716375913556,-1.946199485909184,-0.7073263049099424,0.13946841060327075
-0.5955772468329282,-1.1065018757729757,1.50484113039083,-1.4512258853397242,-1.650034817705508,1.1514896801610655,-1.57690162497429,0.3737516174318525,-0.8130198251792308,-1.077712378313122,-1.2448539221217154,-1.2003774420604663,-0.08131234156765518,-0.16228782208750273,0.6003142833556921,0.2558699969030997,-0.8845471505257915,-0.19278872011401604,-1.1000868533043722,-0.9037631136949015,-1.6457812998621355,0.25498229154989466,0.9740529071023987,0.19874886419963603,-1.357887029333061,-1.221812723594267,-0.26182413586321185,-1.6603176870695722,-0.9446019489737815,0.8840137660508615,0.041686061107178235,-0.750074486754382,-0.8196865146974589,-0.209404055698988,-0.5689089993688559,-0.9854239444584577,-0.5118630533767135,-1.1847310467060521,-1.1751412017050353,-0.9727848561091901,-1.0849535405219535,-1.6992701679995779,-0.04170266344532014,-1.8949314614512875,0.2891598529960421,-1.2530446976773073,-1.132416710923075,0.42860684130818194,-2.3477199788404626,-1.9189528433072653,-1.6794373278164412,-1.8739170862465844,-1.5945261721289818,-1.6585098075359648,-2.189088752099169,-1.6250521425246356,-2.028373623087502,-0.5880683947842555,-1.241604795100547,0.3459509803399076,0.8779304934942482,-1.7054525648209757,0.2730687739181637,-0.16944704414465275,-1.524423833299892,-1.9521266142988867,-0.7400517992879841,0.09479788496736673
-0.7411254347175307,-1.221247462430487,1.2674955094157918,-1.4751276382166132,-1.6970333108401334,0.9830698463816246,-1.6225572204455514,0.20568950541241432,-0.9414438764931241,-1.1645874284482538,-1.335114407155123,-1.2538024195374704,-0.19501989855283647,-0.3828663319177377,0.4485964851506653,0.08748349835612956,-0.9492222352333591,-0.2956472195135259,-1.1330089915315995,-0.9926097419563356,-1.6980647699736797,0.062423044155685455,0.7584940734707463,0.054047337177851706,-1.3358325435133713,-1.2881376692052122,-0.3770660115605379,-1.6064201803712264,-1.1371230156012664,0.7159306123116492,-0.1840608849485632,-0.8172782413606787,-0.9477591752702655,-0.32737135040440407,-0.5783489077686556,-1.1412540348074491,-0.6387419968264696,-1.3408739634796871,-1.305409255132698,-1.1418455755184482,-1.1098195480450748,-1.825623985727478,-0.04069333300583606,-1.8874993849556363,0.2745388813759438,-1.2005772158671706,-1.186405143295498,0.20700980270812547,-2.4875955416196414,-1.9677637469144607,-1.7348696191147825,-1.7960651795088463,-1.6700457528288442,-1.57616312496741,-2.126729076162931,-1.6018139885386309,-2.187072205508565,-0.6050399122785941,-1.2322971376378837,0.3437153908174482,0.8915511255195939,-1.7257786462080786,0.2814529914469413,-0.19507710723099278,-1.5095974372046994,-1.9412219080515958,-0.7753852783397746,0.1896123153390669
-0.6965118547328293,-1.2121069637506534,1.350797194973065,-1.4384095510658181,-1.514505021976269,1.0245397805009178,-1.5501740984497372,0.2583588681823547,-0.8696764164810787,-1.1075435781603402,-1.3446902175179916,-1.218100985387636,-0.13723599132731223,-0.34090806276716723,0.5035675755433006,0.1460734351096125,-0.903236613844769,-0.27661269403856403,-1.1033657143164062,-0.9199528341929352,-1.6813140991823008,0.09493289227669933,0.7923834685597415,0.1160911180595635,-1.3739230700878355,-1.28223878492533,-0.3403525069423202,-1.7269246095031006,-1.0688290659796498,0.7587225085587288,-0.12933438041487244,-0.7532038944166367,-0.8616932793592091,-0.27896041954665546,-0.5582336178227665,-1.0850707209629864,-0.5603075894249012,-1.3082142722771963,-1.2403916769694605,-1.0711332126071549,-1.1232159886113278,-1.7472308812605413,-0.0953373656738573,-1.915917272105789,0.2708910807002812,-1.1940991859860546,-1.186946720873059,0.3040286388554093,-2.4736880423495786,-1.9251937785653126,-1.6911130488780888,-1.8075142993600022,-1.6227103224869168,-1.588189130343628,-2.08776753073074,-1.6275429184051091,-2.1406780091356454,-0.5539231724106792,-1.1851665686879331,0.3487463547798375,0.883433850616131,-1.7112254631844066,0.269334821281803,-0.17562930673647803,-1.4585742446309535,-1.9593203137268451,-0.7414617200567265,0.21635147409152813
